RESULT_COUNT: 3074,PAGE_SIZE: 10000,CURRENT_PAGE: 1,TOTAL_PAGES: 1,API_CALL_CREDITS: 1
TICKER,FIGI_TICKER,FIGI,DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,EX_DIVIDEND,SPLIT_RATIO,ADJ_OPEN,ADJ_HIGH,ADJ_LOW,ADJ_CLOSE,ADJ_VOLUME
AMGN,AMGN:UW,BBG000BBSCX9,2017-02-27,174.21,176.27,173.71,176.13,2850737.0,0.0,1.0,172.97,175.01,172.47,174.87,2850737.0
AMKR,AMKR:UW,BBG000BCKT40,2017-02-27,10.14,10.16,9.77,9.86,2402671.0,0.0,1.0,10.14,10.16,9.77,9.86,2402671.0
AMMA,AMMA:US,BBG00DLMHF89,2017-02-27,2.9545,3.15,2.9545,3.0,25205.0,0.0,1.0,2.9545,3.15,2.9545,3.0,25205.0
AMNB,AMNB:UW,BBG000BG9387,2017-02-27,36.69,36.9,36.5,36.75,31571.0,0.0,1.0,34.53,34.72,34.34,34.59,30108.11
AMOT,AMOT:US,BBG000BKVYJ3,2017-02-27,24.35,24.6,23.74,23.98,61822.0,0.0,1.0,24.2951092184379,24.5445456580523,23.6864843057789,23.9259432878087,61822.0
AMPH,AMPH:UW,BBG006JMQVQ2,2017-02-27,15.2,15.77,15.11,15.72,324385.0,0.0,1.0,15.2,15.77,15.11,15.72,324385.0
AMRB,AMRB:UW,BBG000BJ76J4,2017-02-27,15.1,15.32,14.92,15.08,10819.0,0.0,1.0,14.9952401061776,15.2137138030888,14.8164888996139,14.9753788610039,10819.0
AMRI,AMRI:UW,BBG000B9ZV37,2017-02-27,15.18,15.25,14.88,15.04,490178.0,0.0,1.0,15.18,15.25,14.88,15.04,490178.0
AMRK,AMRK:UW,BBG005ZVDKR3,2017-02-27,19.15,19.66,18.89,19.29,10306.0,0.0,1.0,19.0550216986981,19.562492250465,18.7963112213267,19.1943273403596,10306.0
AMRN,AMRN:US,BBG000BPYG99,2017-02-27,3.32,3.45,3.29,3.43,1739786.0,0.0,1.0,3.32,3.45,3.29,3.43,1739786.0
AMRS,AMRS:UW,BBG000DW78B7,2017-02-27,0.5287,0.5455,0.52,0.5354,1083761.0,0.0,1.0,7.9305,8.1825,7.8,8.031,72250.7333333333
AMSC,AMSC:UW,BBG000CP4TM8,2017-02-27,6.35,6.47,6.32,6.4,61541.0,0.0,1.0,6.35,6.47,6.32,6.4,61541.0
AMSF,AMSF:UW,BBG000Q0JWB7,2017-02-27,65.8,65.8,64.35,64.75,88371.0,0.0,1.0,65.3459559190999,65.3459559190999,63.905961449758,64.3032013033695,88371.0
AMSWA,AMSWA:UW,BBG000BBWPX5,2017-02-27,10.82,10.97,10.47,10.53,114494.0,0.0,1.0,10.7117015468608,10.8602001819836,10.3652047315742,10.4246041856233,114494.0
AMTD,AMTD:UW,BBG000BMFPK4,2017-02-27,43.46,43.84,43.39,43.66,2519686.0,0.0,1.0,43.0870234486414,43.4637622638849,43.0176241932018,43.2853070356117,2519686.0
AMTX,AMTX:US,BBG000BWBZY9,2017-02-27,1.17,1.21,1.16,1.21,11979.0,0.0,1.0,1.17,1.21,1.16,1.21,11979.0
AMWD,AMWD:UW,BBG000BBXGX4,2017-02-27,87.65,91.7,84.276,85.3,519346.0,0.0,1.0,87.65,91.7,84.276,85.3,519346.0
AMZN,AMZN:UW,BBG000BVQ4Z3,2017-02-27,842.38,852.5,839.67,848.64,2713627.0,0.0,1.0,842.38,852.5,839.67,848.64,2713627.0
ANAB,ANAB:UW,BBG009ZHBP97,2017-02-27,24.74,24.74,23.4161,24.0,113976.0,0.0,1.0,24.74,24.74,23.4161,24.0,113976.0
ANAT,ANAT:UW,BBG000BBYG27,2017-02-27,121.38,121.38,118.6,120.62,18504.0,0.0,1.0,119.708261798588,119.708261798588,116.96655008496,118.958729099898,18504.0
ANCB,ANCB:US,BBG000QHP265,2017-02-27,26.5,26.55,26.45,26.5,2228.0,0.0,1.0,26.5,26.55,26.45,26.5,2228.0
ANCX,ANCX:US,BBG000HDG255,2017-02-27,27.53,27.62,27.32,27.59,28052.0,0.0,1.0,27.3900643849543,27.4796069129109,27.1811318197221,27.449759403592,28052.0
ANDAR,ANDAR:US,BBG00BL72KY2,2017-02-27,0.6499,0.6499,0.6499,0.6499,181.0,0.0,1.0,0.6499,0.6499,0.6499,0.6499,181.0
ANDAW,ANDAW:US,BBG00BL73JN6,2017-02-27,0.31,0.31,0.3002,0.3002,4100.0,0.0,1.0,0.31,0.31,0.3002,0.3002,4100.0
ANDE,ANDE:UW,BBG000BF8NS4,2017-02-27,39.85,40.25,39.35,40.1,105680.0,0.0,1.0,39.4942453317975,39.8906743940991,38.9987090039205,39.742013495736,105680.0
ANGI,ANGI:UW,BBG002180WK3,2017-02-27,5.46,5.5999,5.41,5.55,755742.0,0.0,1.0,5.46,5.5999,5.41,5.55,755742.0
ANGO,ANGO:UW,BBG000BB5J41,2017-02-27,16.51,16.71,16.27,16.5,153275.0,0.0,1.0,16.51,16.71,16.27,16.5,153275.0
ANIK,ANIK:UW,BBG000BBL8D7,2017-02-27,49.74,49.89,47.97,48.49,171752.0,0.0,1.0,49.74,49.89,47.97,48.49,171752.0
ANIP,ANIP:US,BBG000KK1L04,2017-02-27,59.07,60.91,59.0,60.05,209709.0,0.0,1.0,59.07,60.91,59.0,60.05,209709.0
ANSS,ANSS:UW,BBG000GXZJ63,2017-02-27,104.36,107.64,104.21,107.25,825036.0,0.0,1.0,104.36,107.64,104.21,107.25,825036.0
ANTH,ANTH:US,BBG000PBTJY7,2017-02-27,0.69,0.7103,0.68,0.7085,1108530.0,0.0,1.0,5.52,5.6824,5.44,5.668,138566.25
ANY,ANY:US,BBG004Z3JRW1,2017-02-27,0.336,0.3367,0.32,0.3225,309453.0,0.0,1.0,8.4,8.4175,8.0,8.0625,12378.12
AOBC,AOBC:UW,BBG000BM10Y9,2017-02-27,19.42,19.8,19.33,19.73,1209006.0,0.0,1.0,19.42,19.8,19.33,19.73,1209006.0
AOSL,AOSL:UW,BBG000QLW9Y2,2017-02-27,20.62,21.245,20.58,20.61,113461.0,0.0,1.0,20.62,21.245,20.58,20.61,113461.0
APDN,APDN:US,BBG000DGRCY6,2017-02-27,1.8,1.9,1.75,1.9,68754.0,0.0,1.0,1.8,1.9,1.75,1.9,68754.0
APDNW,APDNW:US,BBG007JPQV01,2017-02-27,0.4567,0.4567,0.4,0.4068,155435.0,0.0,1.0,0.4567,0.4567,0.4,0.4068,155435.0
APEI,APEI:UW,BBG000RVD9R8,2017-02-27,24.35,25.0,24.3,24.6,90956.0,0.0,1.0,24.35,25.0,24.3,24.6,90956.0
APEN,APEN:US,BBG000K5WM92,2017-02-27,10.101,10.24,9.9,9.9,3940.0,0.0,1.0,10.101,10.24,9.9,9.9,3940.0
APLP,APLP:UW,BBG000PQ5JW2,2017-02-27,17.6,18.21,17.46,18.1,182169.0,0.0,1.0,17.2906567992599,17.8899352451434,17.1531174838113,17.781868640148,182169.0
APOG,APOG:UW,BBG000BC6XJ1,2017-02-27,58.05,59.37,58.02,58.54,305353.0,0.0,1.0,57.7461825455115,59.0592740349184,57.7163395571159,58.2336180226398,305353.0
APOP,APOP:US,BBG00D9PB2L6,2017-02-27,6.35,6.5,6.14,6.25,49574.0,0.0,1.0,6.35,6.5,6.14,6.25,49574.0
APOPW,APOPW:US,BBG00DHSN0Z7,2017-02-27,1.15,1.15,1.06,1.12,7570.0,0.0,1.0,1.15,1.15,1.06,1.12,7570.0
APPF,APPF:US,BBG008GC8CP6,2017-02-27,24.075,25.05,23.985,25.05,26670.0,0.0,1.0,24.075,25.05,23.985,25.05,26670.0
APPS,APPS:US,BBG000HZ3562,2017-02-27,0.82,0.8876,0.7899,0.8318,215952.0,0.0,1.0,0.82,0.8876,0.7899,0.8318,215952.0
APRI,APRI:US,BBG000BZ9N90,2017-02-27,3.05,3.25,3.0,3.15,236526.0,0.0,1.0,3.05,3.25,3.0,3.15,236526.0
APTI,APTI:US,BBG0026ZDJQ7,2017-02-27,13.6,13.65,13.1342,13.38,273602.0,0.0,1.0,13.6,13.65,13.1342,13.38,273602.0
APTO,APTO:US,BBG000F3TXC9,2017-02-27,1.1,1.14,1.0901,1.11,113119.0,0.0,1.0,1.1,1.14,1.0901,1.11,113119.0
APVO,APVO:UW,BBG009RRZ8Y8,2017-02-27,1.97,2.08,1.95,2.07,83275.0,0.0,1.0,1.97,2.08,1.95,2.07,83275.0
APWC,APWC:US,BBG000F0GF83,2017-02-27,2.775,2.8,2.775,2.8,640.0,0.0,1.0,2.775,2.8,2.775,2.8,640.0
AQB,AQB:US,BBG00FQB2FM3,2017-02-27,13.94,14.48,13.75,14.2,29380.0,0.0,1.0,13.94,14.48,13.75,14.2,29380.0
AQMS,AQMS:US,BBG009CQH0P3,2017-02-27,16.67,16.7915,15.91,16.38,206672.0,0.0,1.0,16.67,16.7915,15.91,16.38,206672.0
AQXP,AQXP:US,BBG005Y0QDK1,2017-02-27,17.0,17.935,17.0,17.88,97134.0,0.0,1.0,17.0,17.935,17.0,17.88,97134.0
ARAY,ARAY:UW,BBG000QNS713,2017-02-27,5.4,5.5,5.35,5.4,595429.0,0.0,1.0,5.4,5.5,5.35,5.4,595429.0
ARCB,ARCB:UW,BBG000C1PQS8,2017-02-27,29.35,30.05,28.05,29.95,232327.0,0.0,1.0,29.2179415073116,29.9147919010124,27.923790776153,29.8152418447694,232327.0
ARCC,ARCC:UW,BBG000PD89X9,2017-02-27,17.81,17.81,17.693,17.79,2688493.0,0.0,1.0,17.0315318879965,17.0315318879965,16.91964591209,17.0124060801493,2688493.0
ARCI,ARCI:US,BBG000CKLRH0,2017-02-27,1.11,1.15,1.11,1.13,2626.0,0.0,1.0,1.11,1.15,1.11,1.13,2626.0
ARCW,ARCW:US,BBG000F9H095,2017-02-27,4.4,4.5,4.375,4.5,19659.0,0.0,1.0,4.4,4.5,4.375,4.5,19659.0
ARDM,ARDM:US,BBG000GWKPF7,2017-02-27,1.92,1.95,1.81,1.95,81911.0,0.0,1.0,1.92,1.95,1.81,1.95,81911.0
ARDX,ARDX:US,BBG001WH4DQ3,2017-02-27,13.45,14.4022,13.4,13.85,233822.0,0.0,1.0,13.45,14.4022,13.4,13.85,233822.0
AREX,AREX:UW,BBG000RQ31Q8,2017-02-27,3.01,3.05,2.89,2.93,518884.0,0.0,1.0,3.01,3.05,2.89,2.93,518884.0
ARGS,ARGS:US,BBG001YCRR04,2017-02-27,1.2,1.225,1.05,1.075,2626504.0,0.0,1.0,1.2,1.225,1.05,1.075,2626504.0
ARII,ARII:UW,BBG000Q4ZQ60,2017-02-27,48.42,48.42,46.52,46.86,224599.0,0.0,1.0,47.4139395992535,47.4139395992535,45.5534173927566,45.8863529454981,224599.0
ARIS,ARIS:US,BBG000CFBSF2,2017-02-27,5.13,5.24,5.13,5.24,8294.0,0.0,1.0,5.13,5.24,5.13,5.24,8294.0
ARKR,ARKR:US,BBG000DMMH86,2017-02-27,27.0222,27.0222,25.6,26.35,1241.0,0.0,1.0,26.4891249474292,26.4891249474292,25.0949811138319,25.8301856386512,1241.0
ARLP,ARLP:UW,BBG000C154Z1,2017-02-27,23.5,23.7,23.4,23.6,265911.0,0.0,1.0,23.5,23.7,23.4,23.6,265911.0
ARLZ,ARLZ:UW,BBG00BM6WKT6,2017-02-27,4.1,4.21,4.1,4.17,320126.0,0.0,1.0,4.1,4.21,4.1,4.17,320126.0
ARNA,ARNA:UW,BBG000BKXJN9,2017-02-27,1.45,1.59,1.45,1.57,2022964.0,0.0,1.0,145.0,159.0,145.0,157.0,20229.64
AROW,AROW:UW,BBG000BCC3W5,2017-02-27,35.65,35.85,35.35,35.6,18511.0,0.25,1.0,35.3706112852665,35.5690438871473,35.0729623824451,35.3210031347962,18511.0
ARQL,ARQL:US,BBG000HBL486,2017-02-27,1.26,1.28,1.21,1.27,202247.0,0.0,1.0,1.26,1.28,1.21,1.27,202247.0
ARRS,ARRS:UW,BBG00B6BCXP1,2017-02-27,25.75,26.14,25.54,26.06,2670451.0,0.0,1.0,25.75,26.14,25.54,26.06,2670451.0
ARRY,ARRY:US,BBG000C52TW3,2017-02-27,10.5,11.51,10.5,11.43,4098759.0,0.0,1.0,10.5,11.51,10.5,11.43,4098759.0
ARTNA,ARTNA:UW,BBG000BG1K50,2017-02-27,32.62,33.0,32.57,32.99,19683.0,0.0,1.0,32.4145717648274,32.7921786707328,32.3648866456293,32.7822416468932,19683.0
ARTW,ARTW:US,BBG000BCCR52,2017-02-27,3.82,3.9059,3.82,3.9,2728.0,0.0,1.0,3.82,3.9059,3.82,3.9,2728.0
ARTX,ARTX:US,BBG000BGN6N7,2017-02-27,3.8,3.9,3.6945,3.8,191151.0,0.0,1.0,3.8,3.9,3.6945,3.8,191151.0
ARWR,ARWR:UW,BBG000BRVV95,2017-02-27,2.16,2.45,2.15,2.36,2695478.0,0.0,1.0,2.16,2.45,2.15,2.36,2695478.0
ASBB,ASBB:US,BBG00259J7Z6,2017-02-27,32.7,32.85,32.7,32.85,2043.0,0.0,1.0,32.7,32.85,32.7,32.85,2043.0
ASCMA,ASCMA:UW,BBG000HZTDT2,2017-02-27,16.25,16.6,16.195,16.56,41313.0,0.0,1.0,16.25,16.6,16.195,16.56,41313.0
ASET,ASET:US,BBG00BH8YN56,2017-02-27,26.46,26.46,26.43,26.456,1143.0,0.0,1.0,26.1990995147502,26.1990995147502,26.169395320289,26.1951389554887,1143.0
ASFI,ASFI:UW,BBG000FMWJC4,2017-02-27,9.35,9.4,9.25,9.4,13144.0,0.0,1.0,9.35,9.4,9.25,9.4,13144.0
ASMB,ASMB:US,BBG000R62Q06,2017-02-27,21.08,21.28,20.8601,21.18,20323.0,0.0,1.0,21.08,21.28,20.8601,21.18,20323.0
ASML,ASML:UW,BBG000K6N6G7,2017-02-27,122.29,123.02,122.08,122.9,736534.0,0.0,1.0,121.120955420041,121.843976905499,120.912962937923,121.725124058575,736534.0
ASNA,ASNA:UW,BBG000BGZLT5,2017-02-27,4.84,5.09,4.75,5.09,3796717.0,0.0,1.0,4.84,5.09,4.75,5.09,3796717.0
ASND,ASND:UW,BBG007R7VP18,2017-02-27,28.52,29.64,28.01,28.84,128938.0,0.0,1.0,28.52,29.64,28.01,28.84,128938.0
ASPS,ASPS:UW,BBG000CLH1B6,2017-02-27,22.05,24.0,21.8101,23.88,653002.0,0.0,1.0,22.05,24.0,21.8101,23.88,653002.0
ASRV,ASRV:US,BBG000H0X129,2017-02-27,3.85,3.9,3.795,3.9,56035.0,0.0,1.0,3.83579335793358,3.88560885608856,3.7809963099631,3.88560885608856,56035.0
ASRVP,ASRVP:UW,,2017-02-27,26.48,26.49,26.48,26.48,815.0,0.0,1.0,26.48,26.49,26.48,26.48,815.0
ASTC,ASTC:US,BBG000FNC0Z0,2017-02-27,1.54,1.61,1.53,1.61,15065.0,0.0,1.0,1.54,1.61,1.53,1.61,15065.0
ASTE,ASTE:UW,BBG000BCJ8N7,2017-02-27,63.53,65.59,63.31,65.35,160379.0,0.0,1.0,63.3242171690452,65.3775445319955,63.104929780769,65.1383219266033,160379.0
ASUR,ASUR:US,BBG000JT96H4,2017-02-27,11.63,11.92,11.49,11.77,45816.0,0.0,1.0,11.63,11.92,11.49,11.77,45816.0
ASYS,ASYS:UW,BBG000BCJQN7,2017-02-27,6.47,6.47,6.1603,6.26,20470.0,0.0,1.0,6.47,6.47,6.1603,6.26,20470.0
ATAI,ATAI:US,BBG000V2S3P6,2017-02-27,3.82,3.905,3.82,3.905,10231.0,0.0,1.0,3.46323462414579,3.54029612756264,3.46323462414579,3.54029612756264,10231.0
ATAX,ATAX:UW,BBG000BB5JD1,2017-02-27,5.7,5.75,5.65,5.75,51352.0,0.0,1.0,5.46291527579081,5.51083558522757,5.41499496635405,5.51083558522757,51352.0
ATEC,ATEC:UW,BBG000BBMM63,2017-02-27,3.6,3.74,3.24,3.57,117144.0,0.0,1.0,3.6,3.74,3.24,3.57,117144.0
ATHN,ATHN:UW,BBG000BHGP97,2017-02-27,115.11,117.89,114.55,117.71,267791.0,0.0,1.0,115.11,117.89,114.55,117.71,267791.0
ATHX,ATHX:US,BBG000QBZBS3,2017-02-27,1.17,1.2,1.16,1.2,509464.0,0.0,1.0,1.17,1.2,1.16,1.2,509464.0
ATLC,ATLC:UW,BBG000C6VYY6,2017-02-27,2.73,2.74,2.73,2.73,1392.0,0.0,1.0,2.73,2.74,2.73,2.73,1392.0
ATLO,ATLO:US,BBG000BHLJW9,2017-02-27,32.35,32.55,32.2,32.55,5913.0,0.0,1.0,31.889886596045,32.0870420000391,31.7420200430495,32.0870420000391,5913.0
ATNI,ATNI:UW,BBG000F8TSV8,2017-02-27,68.42,73.795,67.46,73.13,216408.0,0.0,1.0,67.7579104095226,73.0808973789933,66.8072001786962,72.4223324795146,216408.0
ATOM,ATOM:US,BBG00D88BWP5,2017-02-27,5.6199,5.62,5.54,5.61,1778.0,0.0,1.0,5.6199,5.62,5.54,5.61,1778.0
ATOS,ATOS:US,BBG002NCD8C8,2017-02-27,1.49,1.5685,1.47,1.52,23036.0,0.0,1.0,1.49,1.5685,1.47,1.52,23036.0
ATRA,ATRA:UW,BBG006NXNHY8,2017-02-27,13.7,16.2,13.65,16.2,233011.0,0.0,1.0,13.7,16.2,13.65,16.2,233011.0
ATRC,ATRC:US,BBG000BL6CB5,2017-02-27,17.6,18.27,17.57,18.06,345632.0,0.0,1.0,17.6,18.27,17.57,18.06,345632.0
ATRI,ATRI:UW,BBG000DTWMY0,2017-02-27,490.0,493.0,486.3,488.85,5830.0,0.0,1.0,488.007114764087,490.994913425908,484.322163081175,486.861791943722,5830.0
ATRO,ATRO:UW,BBG000BCLLH2,2017-02-27,33.11,34.5986,33.02,34.49,132534.0,0.0,1.0,33.11,34.5986,33.02,34.49,132534.0
ATRS,ATRS:US,BBG000N8K8B4,2017-02-27,2.47,2.5,2.37,2.47,955039.0,0.0,1.0,2.47,2.5,2.37,2.47,955039.0
ATSG,ATSG:UW,BBG000BLWH43,2017-02-27,16.96,17.36,16.66,17.33,240375.0,0.0,1.0,16.96,17.36,16.66,17.33,240375.0
ATTU,ATTU:US,BBG000BRFXH0,2017-02-27,9.0,9.54,8.81,8.85,163593.0,0.0,1.0,9.0,9.54,8.81,8.85,163593.0
ATVI,ATVI:UW,BBG000CVWRL9,2017-02-27,45.33,46.07,45.015,45.69,5205717.0,0.0,1.0,45.0583459848182,45.7939113064323,44.7452337195366,45.4161885737115,5205717.0
AUBN,AUBN:US,BBG000BNFKK3,2017-02-27,33.5,33.5,33.0,33.0,2552.0,0.0,1.0,33.0438919302514,33.0438919302514,32.550699513382,32.550699513382,2552.0
AUDC,AUDC:UW,BBG000BVWJS1,2017-02-27,6.94,7.02,6.72,6.8,250358.0,0.0,1.0,6.94,7.02,6.72,6.8,250358.0
AUPH,AUPH:US,BBG000BCRJM5,2017-02-27,3.73,3.75,3.61,3.7,1053282.0,0.0,1.0,3.73,3.75,3.61,3.7,1053282.0
AVAV,AVAV:UW,BBG000GX2MC5,2017-02-27,26.58,27.42,26.58,27.35,131681.0,0.0,1.0,26.58,27.42,26.58,27.35,131681.0
AVDL,AVDL:US,BBG00FPFX9W4,2017-02-27,10.29,10.87,10.29,10.75,145446.0,0.0,1.0,10.29,10.87,10.29,10.75,145446.0
AVEO,AVEO:UW,BBG000W5G861,2017-02-27,0.82,0.822,0.7822,0.8208,135966.0,0.0,1.0,0.82,0.822,0.7822,0.8208,135966.0
AVGO,AVGO:UW,BBG000C4DZ05,2017-02-27,210.67,213.45,210.19,213.28,2699102.0,0.0,1.0,208.813085702266,211.568581872828,208.337316579291,211.400080308441,2699102.0
AVGR,AVGR:US,BBG000QCSTC7,2017-02-27,2.3,2.45,2.3,2.45,128667.0,0.0,1.0,2.3,2.45,2.3,2.45,128667.0
AVHI,AVHI:UW,BBG000BCQ1X3,2017-02-27,16.25,16.6,16.05,16.55,89407.0,0.0,1.0,16.25,16.6,16.05,16.55,89407.0
AVID,AVID:UW,BBG000BHJ133,2017-02-27,5.81,6.04,5.81,5.83,238310.0,0.0,1.0,5.81,6.04,5.81,5.83,238310.0
AVIR,AVIR:UW,BBG000DR2459,2017-02-27,0.6,0.63,0.5713,0.6,247918.0,0.0,1.0,0.6,0.63,0.5713,0.6,247918.0
AVNW,AVNW:UW,BBG000QX4KR0,2017-02-27,15.99,15.99,15.51,15.86,26468.0,0.0,1.0,15.99,15.99,15.51,15.86,26468.0
AVXL,AVXL:US,BBG000C9K8K4,2017-02-27,5.67,6.01,5.6,6.01,801117.0,0.0,1.0,5.67,6.01,5.6,6.01,801117.0
AVXS,AVXS:UW,BBG00BWQPDY9,2017-02-27,55.17,58.15,55.1,58.07,317179.0,0.0,1.0,55.17,58.15,55.1,58.07,317179.0
AWRE,AWRE:US,BBG000H56MZ6,2017-02-27,4.95,5.1,4.901,4.95,52198.0,0.0,1.0,4.95,5.1,4.901,4.95,52198.0
AXARW,AXARW:US,BBG007FFFZ00,2017-02-27,0.085,0.0899,0.081,0.0851,10815.0,0.0,1.0,0.085,0.0899,0.081,0.0851,10815.0
AXAS,AXAS:US,BBG000HYNQP6,2017-02-27,2.17,2.23,2.13,2.2,2528537.0,0.0,1.0,2.17,2.23,2.13,2.2,2528537.0
AXDX,AXDX:US,BBG000CDVK08,2017-02-27,27.1,27.45,25.25,26.95,729792.0,0.0,1.0,27.1,27.45,25.25,26.95,729792.0
AXGN,AXGN:US,BBG000BN46R9,2017-02-27,10.75,11.2,10.45,10.55,234248.0,0.0,1.0,10.75,11.2,10.45,10.55,234248.0
AXSM,AXSM:US,BBG00B6G7GL7,2017-02-27,4.35,4.75,4.3229,4.55,100136.0,0.0,1.0,4.35,4.75,4.3229,4.55,100136.0
AXTI,AXTI:UW,BBG000BHZBQ8,2017-02-27,7.65,7.8,6.95,7.0,1101303.0,0.0,1.0,7.65,7.8,6.95,7.0,1101303.0
AYA,AYA:UW,BBG0016WLHK7,2017-02-27,14.55,14.8,14.5,14.7,182975.0,0.0,1.0,14.55,14.8,14.5,14.7,182975.0
AZPN,AZPN:UW,BBG000DFN782,2017-02-27,58.49,59.31,57.99,59.0,506030.0,0.0,1.0,58.49,59.31,57.99,59.0,506030.0
AZRX,AZRX:US,BBG00DBBJ4T4,2017-02-27,4.16,4.5,4.16,4.29,64990.0,0.0,1.0,4.16,4.5,4.16,4.29,64990.0
BABY,BABY:UW,BBG000DPZV75,2017-02-27,37.8,38.45,37.55,38.1,276181.0,0.0,1.0,37.8,38.45,37.55,38.1,276181.0
BANF,BANF:UW,BBG000BGJV39,2017-02-27,97.75,98.25,97.05,97.4,17097.0,0.0,1.0,48.4753857903102,48.7233417278565,48.1282474777453,48.3018166340278,34194.0
BANFP,BANFP:UW,,2017-02-27,27.77,27.77,26.856,26.856,621.0,0.0,1.0,27.77,27.77,26.856,26.856,621.0
BANR,BANR:UW,BBG000MW1Z96,2017-02-27,58.74,59.22,58.16,59.15,120548.0,0.0,1.0,57.1956460355716,57.6630261870369,56.6308950192176,57.5948665816149,120548.0
BANX,BANX:UW,BBG004PP4CQ9,2017-02-27,19.7304,19.8499,19.73,19.75,11702.0,0.0,1.0,19.0120691793901,19.127218505655,19.0116837423147,19.0309555960829,11702.0
BASI,BASI:US,BBG000BX15W6,2017-02-27,1.28,1.88,1.2675,1.48,1573669.0,0.0,1.0,1.28,1.88,1.2675,1.48,1573669.0
BATRA,BATRA:UW,BBG00BFHD1Z6,2017-02-27,21.4384,21.7,21.34,21.35,60361.0,0.0,1.0,21.4384,21.7,21.34,21.35,60361.0
BATRK,BATRK:UW,BBG00BFHD6B1,2017-02-27,21.3,21.51,21.27,21.34,123689.0,0.0,1.0,21.3,21.51,21.27,21.34,123689.0
BBBY,BBBY:UW,BBG000CSZQZ0,2017-02-27,41.21,41.96,41.1672,41.9,1793412.0,0.0,1.0,40.9103175087831,41.6548634474288,40.8678287538844,41.5952997723371,1793412.0
BBC,BBC:US,BBG007QVCGG1,2017-02-27,20.62,22.1876,20.62,22.1876,24014.0,0.0,1.0,20.62,22.1876,20.62,22.1876,24014.0
BBGI,BBGI:US,BBG000CB07H7,2017-02-27,8.45,9.25,8.25,9.2,20917.0,0.0,1.0,8.38315886737587,9.17683071280791,8.18474090601786,9.1272262224684,20917.0
BBH,BBH:US,BBG000C1FW33,2017-02-27,118.9,121.33,118.66,121.33,97508.0,0.0,1.0,118.9,121.33,118.66,121.33,97508.0
BBOX,BBOX:UW,BBG000BK8DW0,2017-02-27,9.5,9.7,9.175,9.25,124431.0,0.0,1.0,9.23656123592768,9.43101515668405,8.92057361469858,8.99349383498221,124431.0
BBP,BBP:US,BBG007QVCC25,2017-02-27,36.94,38.402,36.94,38.4,18890.0,0.0,1.0,36.94,38.402,36.94,38.4,18890.0
BBRG,BBRG:UW,BBG000R56HF8,2017-02-27,4.0435,4.2,3.95,4.2,68555.0,0.0,1.0,4.0435,4.2,3.95,4.2,68555.0
BBRY,BBRY:UW,BBG000CRBDB3,2017-02-27,7.1,7.12,6.99,7.1,6759407.0,0.0,1.0,7.1,7.12,6.99,7.1,6759407.0
BBSI,BBSI:UW,BBG000BHK3F4,2017-02-27,61.95,64.66,61.95,64.56,37499.0,0.0,1.0,61.6827898550725,64.3811007591442,61.6827898550725,64.2815320910973,37499.0
BCBP,BCBP:US,BBG000M7H7J5,2017-02-27,14.605,14.8,14.55,14.75,7377.0,0.0,1.0,14.4779210689869,14.6712243629584,14.4233996270976,14.6216594157862,7377.0
BCLI,BCLI:US,BBG000FR6HQ1,2017-02-27,4.2,4.5,4.1,4.47,348206.0,0.0,1.0,4.2,4.5,4.1,4.47,348206.0
BCOM,BCOM:UW,BBG000TK6PL8,2017-02-27,19.86,20.02,19.4607,19.95,2595.0,0.0,1.0,19.86,20.02,19.4607,19.95,2595.0
BCOR,BCOR:UW,BBG000BBDCB9,2017-02-27,15.5,15.85,15.5,15.65,284830.0,0.0,1.0,15.5,15.85,15.5,15.65,284830.0
BCOV,BCOV:UW,BBG002153H38,2017-02-27,8.15,8.2,8.05,8.2,174926.0,0.0,1.0,8.15,8.2,8.05,8.2,174926.0
BCPC,BCPC:UW,BBG000BCYLD2,2017-02-27,84.23,85.42,84.23,84.82,177042.0,0.0,1.0,84.23,85.42,84.23,84.82,177042.0
BCRX,BCRX:UW,BBG000BLZ7C3,2017-02-27,4.2,5.91,4.2,5.51,14045177.0,0.0,1.0,4.2,5.91,4.2,5.51,14045177.0
BCTF,BCTF:US,BBG00D1WNBL6,2017-02-27,12.71,12.75,12.7,12.75,2206.0,0.0,1.0,12.71,12.75,12.7,12.75,2206.0
BDE,BDE:UW,BBG000C6R0T1,2017-02-27,5.7,5.9,5.7,5.8,43614.0,0.0,1.0,5.7,5.9,5.7,5.8,43614.0
BDGE,BDGE:UW,BBG000BGDDR9,2017-02-27,36.2,36.55,36.2,36.35,40192.0,0.0,1.0,35.7020858524789,36.0472717654172,35.7020858524789,35.8500226723096,40192.0
BDSI,BDSI:US,BBG000KL8MG6,2017-02-27,1.9,2.0,1.85,2.0,450215.0,0.0,1.0,1.9,2.0,1.85,2.0,450215.0
BEAT,BEAT:UW,BBG000R3RXH3,2017-02-27,27.3,27.3,25.6,25.85,900178.0,0.0,1.0,27.3,27.3,25.6,25.85,900178.0
BEAV,BEAV:UW,BBG000C3YGZ8,2017-02-27,63.2,63.8986,63.14,63.81,1428483.0,0.0,1.0,62.9929485179407,63.6892598127925,62.9331450858034,63.6009500780031,1428483.0
BEBE,BEBE:UW,BBG000C2F7X3,2017-02-27,6.17,6.24,5.8732,6.22,16746.0,0.0,1.0,6.17,6.24,5.8732,6.22,16746.0
